player_name,challenge_wins,challenge_appearances,sit_outs,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,total_days,exile_days,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,season,episode
Kass,0.3333333333,1.333333333,0.0,1.0,,6.0,1.0,3.0,,1.0,3.0,0.3333333333,0.0,1.0,0.0,28,12
Spencer,1.333333333,1.333333333,0.0,0.0,,6.0,1.0,3.0,,1.0,3.0,0.3333333333,1.0,1.0,1.0,28,12
Tasha,0.0,1.333333333,0.0,0.0,4.0,6.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,28,12
Tony,0.0,1.333333333,0.0,1.0,1.0,6.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,28,12
Trish,0.0,1.333333333,0.0,1.0,1.0,6.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,28,12
Woo,0.3333333333,1.333333333,0.0,1.0,,6.0,1.0,3.0,,1.0,3.0,0.3333333333,,1.0,0.0,28,12
Jefra,0.0,1.0,0.0,0.0,4.0,7.0,1.0,2.0,,0.0,1.0,0.0,,,,28,11
Kass,0.0,1.0,0.0,0.0,,7.0,1.0,2.0,,0.0,1.0,0.0,,,,28,11
Spencer,0.0,1.0,0.0,1.0,3.0,7.0,1.0,2.0,,0.0,1.0,0.0,,,,28,11
Tasha,1.0,1.0,0.0,1.0,,7.0,1.0,2.0,,1.0,1.0,1.0,,,,28,11
Tony,0.0,1.0,0.0,1.0,,7.0,1.0,2.0,,0.0,1.0,0.0,,,,28,11
Trish,0.0,1.0,0.0,0.0,,7.0,1.0,2.0,,0.0,1.0,0.0,,,,28,11
Woo,0.0,1.0,0.0,1.0,,7.0,1.0,2.0,,0.0,1.0,0.0,,,,28,11
Jefra,0.25,1.25,0.0,1.0,,8.0,1.0,3.0,,1.0,4.0,0.25,,1.0,0.0,28,10
Jeremiah,0.25,1.25,0.0,0.0,5.0,8.0,1.0,3.0,,1.0,4.0,0.25,,1.0,0.0,28,10
Kass,0.0,1.25,0.0,1.0,,8.0,1.0,3.0,,0.0,4.0,0.0,,1.0,0.0,28,10
Spencer,0.25,1.25,0.0,0.0,,8.0,1.0,3.0,,1.0,4.0,0.25,,1.0,0.0,28,10
Tasha,1.25,1.25,0.0,0.0,,8.0,1.0,3.0,,1.0,4.0,0.25,1.0,1.0,1.0,28,10
Tony,0.0,1.25,0.0,1.0,,8.0,1.0,3.0,,0.0,4.0,0.0,,1.0,0.0,28,10
Trish,0.0,1.25,0.0,1.0,,8.0,1.0,3.0,,0.0,4.0,0.0,,1.0,0.0,28,10
Woo,0.0,1.25,0.0,1.0,3.0,8.0,1.0,3.0,,0.0,4.0,0.0,,1.0,0.0,28,10
Jefra,0.0,1.333333333,0.0,0.0,,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,28,9
Jeremiah,0.3333333333,1.333333333,0.0,1.0,3.0,9.0,1.0,3.0,,1.0,3.0,0.3333333333,,1.0,0.0,28,9
LJ,0.0,1.333333333,0.0,0.0,5.0,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,28,9
Kass,0.0,1.333333333,0.0,0.0,,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,28,9
Spencer,0.3333333333,1.333333333,0.0,1.0,1.0,9.0,1.0,3.0,,1.0,3.0,0.3333333333,,1.0,0.0,28,9
Tasha,1.0,1.333333333,0.0,1.0,,9.0,1.0,3.0,,0.0,3.0,0.0,1.0,1.0,1.0,28,9
Tony,0.3333333333,1.333333333,0.0,1.0,,9.0,1.0,3.0,,1.0,3.0,0.3333333333,,1.0,0.0,28,9
Trish,0.0,1.333333333,0.0,0.0,,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,28,9
Woo,0.0,1.333333333,0.0,1.0,,9.0,1.0,3.0,,0.0,3.0,0.0,,1.0,0.0,28,9
Jefra,0.2,1.2,0.0,1.0,,10.0,1.0,3.0,,1.0,5.0,0.2,,1.0,0.0,28,8
Jeremiah,0.2,1.2,0.0,0.0,,10.0,1.0,3.0,,1.0,5.0,0.2,,1.0,0.0,28,8
LJ,0.2,1.2,0.0,1.0,,10.0,1.0,3.0,,1.0,5.0,0.2,,1.0,0.0,28,8
Morgan,0.2,1.2,0.0,0.0,6.0,10.0,1.0,3.0,,1.0,5.0,0.2,,1.0,0.0,28,8
Kass,0.0,1.2,0.0,1.0,,10.0,1.0,3.0,,0.0,5.0,0.0,,1.0,0.0,28,8
Spencer,1.2,1.2,0.0,0.0,,10.0,1.0,3.0,,1.0,5.0,0.2,1.0,1.0,1.0,28,8
Tasha,0.0,1.2,0.0,0.0,,10.0,1.0,3.0,,0.0,5.0,0.0,,1.0,0.0,28,8
Tony,0.0,1.2,0.0,1.0,4.0,10.0,1.0,3.0,,0.0,5.0,0.0,,1.0,0.0,28,8
Trish,0.0,1.2,0.0,1.0,,10.0,1.0,3.0,,0.0,5.0,0.0,,1.0,0.0,28,8
Woo,0.0,1.2,0.0,1.0,,10.0,1.0,3.0,,0.0,5.0,0.0,,1.0,0.0,28,8
Jefra,0.0,1.0,0.0,1.0,5.0,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
Jeremiah,0.0,1.0,0.0,0.0,,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
LJ,0.0,1.0,0.0,1.0,,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
Morgan,0.0,1.0,0.0,0.0,,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
Kass,0.0,1.0,0.0,1.0,,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
Spencer,0.0,1.0,0.0,0.0,,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
Tasha,0.0,1.0,0.0,0.0,,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
Sarah,0.0,1.0,0.0,0.0,6.0,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
Tony,0.0,1.0,0.0,1.0,,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
Trish,0.0,1.0,0.0,1.0,,11.0,1.0,3.0,,0.0,1.0,0.0,,,,28,7
Woo,1.0,1.0,0.0,1.0,,11.0,1.0,3.0,,1.0,1.0,1.0,,,,28,7
Alexis,0.0,0.4,1.0,0.0,6.0,7.0,1.0,2.0,,,5.0,0.0,0.0,5.0,0.0,28,6
Jefra,0.4,0.4,0.0,,,,,2.0,,1.0,5.0,0.2,1.0,5.0,0.2,28,6
Jeremiah,0.0,0.4,0.0,1.0,1.0,7.0,1.0,2.0,,0.0,5.0,0.0,0.0,5.0,0.0,28,6
LJ,0.4,0.4,0.0,,,,,2.0,,1.0,5.0,0.2,1.0,5.0,0.2,28,6
Morgan,0.0,0.4,1.0,1.0,,7.0,1.0,2.0,,0.0,5.0,0.0,,5.0,0.0,28,6
Kass,0.0,0.4,1.0,1.0,,7.0,1.0,2.0,,,5.0,0.0,0.0,5.0,0.0,28,6
Spencer,0.0,0.4,0.0,1.0,,7.0,1.0,2.0,,0.0,5.0,0.0,0.0,5.0,0.0,28,6
Tasha,0.0,0.4,1.0,1.0,,7.0,1.0,2.0,,0.0,5.0,0.0,,5.0,0.0,28,6
Lindsey,,,,,6.0,6.0,,,,,,,,,,28,6
Sarah,0.0,0.4,0.0,1.0,,7.0,1.0,2.0,,0.0,5.0,0.0,0.0,5.0,0.0,28,6
Tony,0.4,0.4,0.0,,,,,2.0,,1.0,5.0,0.2,1.0,5.0,0.2,28,6
Trish,0.4,0.4,0.0,,,,,2.0,,1.0,5.0,0.2,1.0,5.0,0.2,28,6
Woo,0.4,0.4,0.0,,,,,2.0,,1.0,5.0,0.2,1.0,5.0,0.2,28,6
Alexis,0.1666666667,0.3095238095,0.0,,,,,3.0,,0.0,7.0,0.0,1.0,6.0,0.1666666667,28,5
Jefra,0.1428571429,0.3095238095,0.0,1.0,,7.0,1.0,3.0,,1.0,7.0,0.1428571429,0.0,6.0,0.0,28,5
Jeremiah,0.1666666667,0.3095238095,0.0,,,,,3.0,,0.0,7.0,0.0,1.0,6.0,0.1666666667,28,5
LJ,0.1428571429,0.3095238095,0.0,1.0,3.0,7.0,1.0,3.0,,1.0,7.0,0.1428571429,0.0,6.0,0.0,28,5
Morgan,0.0,0.3095238095,1.0,,,,,3.0,,0.0,7.0,0.0,,6.0,0.0,28,5
Kass,0.1666666667,0.3095238095,0.0,,,,,3.0,,0.0,7.0,0.0,1.0,6.0,0.1666666667,28,5
Spencer,0.1666666667,0.3095238095,0.0,,,,,3.0,,0.0,7.0,0.0,1.0,6.0,0.1666666667,28,5
Tasha,0.1666666667,0.3095238095,0.0,,,,,3.0,,0.0,7.0,0.0,1.0,6.0,0.1666666667,28,5
Cliff,0.1428571429,0.3095238095,0.0,0.0,4.0,7.0,1.0,3.0,,1.0,7.0,0.1428571429,0.0,6.0,0.0,28,5
Lindsey,0.1428571429,0.3095238095,0.0,0.0,,7.0,1.0,3.0,,1.0,7.0,0.1428571429,0.0,6.0,0.0,28,5
Sarah,0.1666666667,0.3095238095,0.0,,,,,3.0,,0.0,7.0,0.0,1.0,6.0,0.1666666667,28,5
Tony,0.1428571429,0.3095238095,0.0,1.0,,7.0,1.0,3.0,,1.0,7.0,0.1428571429,0.0,6.0,0.0,28,5
Trish,0.1428571429,0.3095238095,1.0,1.0,,7.0,1.0,3.0,,1.0,7.0,0.1428571429,,6.0,0.0,28,5
Woo,0.1428571429,0.3095238095,0.0,0.0,,7.0,1.0,3.0,,1.0,7.0,0.1428571429,0.0,6.0,0.0,28,5
Alexis,0.25,0.5,1.0,,,,,3.0,,1.0,4.0,0.25,,4.0,0.0,28,4
Jefra,0.5,0.5,0.0,,,,,3.0,,1.0,4.0,0.25,1.0,4.0,0.25,28,4
Jeremiah,0.5,0.5,0.0,,,,,3.0,,1.0,4.0,0.25,1.0,4.0,0.25,28,4
LJ,0.5,0.5,0.0,,,,,3.0,,1.0,4.0,0.25,1.0,4.0,0.25,28,4
Morgan,0.25,0.5,1.0,,,,,3.0,,,4.0,0.0,1.0,4.0,0.25,28,4
J'Tia,0.0,0.5,0.0,0.0,3.0,4.0,1.0,3.0,,0.0,4.0,0.0,0.0,4.0,0.0,28,4
Kassandra,0.0,0.5,0.0,1.0,,4.0,1.0,3.0,,0.0,4.0,0.0,0.0,4.0,0.0,28,4
Spencer,0.0,0.5,0.0,1.0,1.0,4.0,1.0,3.0,,0.0,4.0,0.0,0.0,4.0,0.0,28,4
Tasha,0.0,0.5,0.0,1.0,,4.0,1.0,3.0,,0.0,4.0,0.0,0.0,4.0,0.0,28,4
Cliff,0.25,0.5,0.0,,,,,3.0,,0.5,4.0,0.125,0.5,4.0,0.125,28,4
Lindsey,0.125,0.5,1.0,,,,,3.0,,0.5,4.0,0.125,,4.0,0.0,28,4
Sarah,0.125,0.5,1.0,,,,,3.0,,,4.0,0.0,0.5,4.0,0.125,28,4
Tony,0.125,0.5,1.0,,,,,3.0,,0.5,4.0,0.125,,4.0,0.0,28,4
Trish,0.25,0.5,0.0,,,,,3.0,,0.5,4.0,0.125,0.5,4.0,0.125,28,4
Woo,0.125,0.5,1.0,,,,,3.0,,,4.0,0.0,0.5,4.0,0.125,28,4
Alexis,0.0,0.25,1.0,1.0,2.0,6.0,1.0,2.0,,,4.0,0.0,,,,28,3
Brice,0.0,0.25,0.0,0.0,2.0,6.0,1.0,2.0,,0.0,4.0,0.0,,,,28,3
Jefra,0.0,0.25,1.0,1.0,,6.0,1.0,2.0,,,4.0,0.0,,,,28,3
Jeremiah,0.0,0.25,0.0,0.0,,6.0,1.0,2.0,,0.0,4.0,0.0,,,,28,3
LJ,0.0,0.25,0.0,0.0,,6.0,1.0,2.0,,0.0,4.0,0.0,,,,28,3
Morgan,0.0,0.25,0.0,0.0,2.0,6.0,1.0,2.0,,0.0,4.0,0.0,,,,28,3
J'Tia,0.125,0.25,0.0,,,,,2.0,,0.5,4.0,0.125,,,,28,3
Kassandra,0.125,0.25,0.0,,,,,2.0,,0.5,4.0,0.125,,,,28,3
Spencer,0.125,0.25,0.0,,,,,2.0,,0.5,4.0,0.125,,,,28,3
Tasha,0.125,0.25,0.0,,,,,2.0,,0.5,4.0,0.125,,,,28,3
Cliff,0.25,0.25,0.0,,,,,2.0,,1.0,4.0,0.25,,,,28,3
Lindsey,0.0,0.25,1.0,,,,,2.0,,,4.0,0.0,,,,28,3
Sarah,0.25,0.25,0.0,,,,,2.0,,1.0,4.0,0.25,,,,28,3
Tony,0.0,0.25,1.0,,,,,2.0,,,4.0,0.0,,,,28,3
Trish,0.25,0.25,0.0,,,,,2.0,,1.0,4.0,0.25,,,,28,3
Woo,0.25,0.25,0.0,,,,,2.0,,1.0,4.0,0.25,,,,28,3
Alexis,0.1,0.2,0.0,,,,,3.0,,0.5,5.0,0.1,,,,28,2
Brice,0.0,0.2,1.0,,,,,3.0,,,5.0,0.0,,,,28,2
Jefra,0.1,0.2,0.0,,,,,3.0,,0.5,5.0,0.1,,,,28,2
Jeremiah,0.1,0.2,0.0,,,,,3.0,,0.5,5.0,0.1,,,,28,2
LJ,0.1,0.2,0.0,,,,,3.0,,0.5,5.0,0.1,,,,28,2
Morgan,0.1,0.2,0.0,,,,,3.0,,0.5,5.0,0.1,,,,28,2
Garrett,0.0,0.2,0.0,0.0,3.0,5.0,1.0,3.0,,0.0,5.0,0.0,,,,28,2
J'Tia,0.0,0.2,0.0,1.0,2.0,5.0,1.0,3.0,,0.0,5.0,0.0,,,,28,2
Kassandra,0.0,0.2,0.0,1.0,,5.0,1.0,3.0,,0.0,5.0,0.0,,,,28,2
Spencer,0.0,0.2,0.0,0.0,,5.0,1.0,3.0,,0.0,5.0,0.0,,,,28,2
Tasha,0.0,0.2,0.0,1.0,,5.0,1.0,3.0,,0.0,5.0,0.0,,,,28,2
Cliff,0.0,0.2,1.0,,,,,3.0,,,5.0,0.0,,,,28,2
Lindsey,0.2,0.2,0.0,,,,,3.0,,1.0,5.0,0.2,,,,28,2
Sarah,0.2,0.2,0.0,,,,,3.0,,1.0,5.0,0.2,,,,28,2
Tony,0.2,0.2,0.0,,,,,3.0,,1.0,5.0,0.2,,,,28,2
Trish,0.2,0.2,0.0,,,,,3.0,,1.0,5.0,0.2,,,,28,2
Woo,0.2,0.2,0.0,,,,,3.0,,1.0,5.0,0.2,,,,28,2
Alexis,0.1666666667,0.1666666667,0.0,,,,,3.0,,1.0,6.0,0.1666666667,,,,28,1
Brice,0.1666666667,0.1666666667,0.0,,,,,3.0,,1.0,6.0,0.1666666667,,,,28,1
Jefra,0.1666666667,0.1666666667,0.0,,,,,3.0,,1.0,6.0,0.1666666667,,,,28,1
Jeremiah,0.1666666667,0.1666666667,0.0,,,,,3.0,,1.0,6.0,0.1666666667,,,,28,1
LJ,0.1666666667,0.1666666667,0.0,,,,,3.0,,1.0,6.0,0.1666666667,,,,28,1
Morgan,0.1666666667,0.1666666667,0.0,,,,,3.0,,1.0,6.0,0.1666666667,,,,28,1
David,0.0,0.1666666667,0.0,0.0,4.0,6.0,1.0,3.0,,0.0,6.0,0.0,,,,28,1
Garrett,0.0,0.1666666667,0.0,1.0,,6.0,1.0,3.0,,0.0,6.0,0.0,,,,28,1
J'Tia,0.0,0.1666666667,0.0,1.0,2.0,6.0,1.0,3.0,,0.0,6.0,0.0,,,,28,1
Kass,0.0,0.1666666667,0.0,0.0,,6.0,1.0,3.0,,0.0,6.0,0.0,,,,28,1
Spencer,0.0,0.1666666667,0.0,1.0,,6.0,1.0,3.0,,0.0,6.0,0.0,,,,28,1
Tasha,0.0,0.1666666667,0.0,1.0,,6.0,1.0,3.0,,0.0,6.0,0.0,,,,28,1
Cliff,0.08333333333,0.1666666667,0.0,,,,,3.0,,0.5,6.0,0.08333333333,,,,28,1
Lindsey,0.08333333333,0.1666666667,0.0,,,,,3.0,,0.5,6.0,0.08333333333,,,,28,1
Sarah,0.08333333333,0.1666666667,0.0,,,,,3.0,,0.5,6.0,0.08333333333,,,,28,1
Tony,0.08333333333,0.1666666667,0.0,,,,,3.0,,0.5,6.0,0.08333333333,,,,28,1
Trish,0.08333333333,0.1666666667,0.0,,,,,3.0,,0.5,6.0,0.08333333333,,,,28,1
Woo,0.08333333333,0.1666666667,0.0,,,,,3.0,,0.5,6.0,0.08333333333,,,,28,1
Baylor Wilson,0.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,14
Jaclyn Schultz,1.0,3.0,0.0,2.0,0.0,9.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29,14
Keith Nale,2.0,3.0,0.0,0.0,3.0,9.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,29,14
Missy Payne,0.0,3.0,2.0,1.0,1.0,9.0,2.0,4.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,14
Natalie Anderson,0.0,3.0,0.0,2.0,,9.0,2.0,4.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,14
Baylor Wilson,0.0,1.333333333,0.0,0.0,,6.0,1.0,3.0,,0.0,3.0,0.0,0.0,1.0,0.0,29,13
Jaclyn Schultz,0.0,1.333333333,0.0,0.0,2.0,6.0,1.0,3.0,,0.0,3.0,0.0,0.0,1.0,0.0,29,13
Jon Misch,0.3333333333,1.333333333,0.0,0.0,2.0,6.0,1.0,3.0,,1.0,3.0,0.3333333333,0.0,1.0,0.0,29,13
Keith Nale,0.3333333333,1.333333333,0.0,1.0,2.0,6.0,1.0,3.0,,1.0,3.0,0.3333333333,0.0,1.0,0.0,29,13
Missy Payne,0.3333333333,1.333333333,1.0,0.0,,6.0,1.0,3.0,,1.0,3.0,0.3333333333,0.0,1.0,0.0,29,13
Natalie Anderson,1.0,1.333333333,0.0,1.0,,6.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,29,13
Alec Christy,0.0,2.0,0.0,0.0,4.0,7.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,29,12
Baylor Wilson,0.0,2.0,0.0,1.0,,7.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,12
Jaclyn Schultz,0.0,2.0,0.0,0.0,,7.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,12
Jon Misch,1.0,2.0,0.0,0.0,,7.0,1.0,3.0,,0.0,1.0,0.0,1.0,1.0,1.0,29,12
Keith Nale,0.0,2.0,0.0,1.0,3.0,7.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,12
Missy Payne,0.0,2.0,0.0,1.0,,7.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,12
Natalie Anderson,1.0,2.0,0.0,1.0,,7.0,1.0,3.0,,1.0,1.0,1.0,0.0,1.0,0.0,29,12
Alec Christy,0.0,2.0,0.0,1.0,,8.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,11
Baylor Wilson,0.0,2.0,0.0,1.0,,8.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,11
Jaclyn Schultz,0.0,2.0,0.0,1.0,,8.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,11
Jon Misch,0.0,2.0,0.0,1.0,,8.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,29,11
Keith Nale,1.0,2.0,0.0,1.0,,8.0,1.0,3.0,,0.0,1.0,0.0,1.0,1.0,1.0,29,11
Missy Payne,0.0,2.0,0.0,1.0,1.0,8.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,11
Natalie Anderson,0.0,2.0,0.0,1.0,,8.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,11
Reed Kelly,0.0,2.0,0.0,0.0,7.0,8.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,29,11
Alec Christy,0.25,1.25,0.0,0.0,,9.0,1.0,2.0,,1.0,4.0,0.25,0.0,1.0,0.0,29,10
Baylor Wilson,0.0,1.25,0.0,0.0,,9.0,1.0,2.0,,0.0,4.0,0.0,0.0,1.0,0.0,29,10
Jaclyn Schultz,0.25,1.25,0.0,1.0,,9.0,1.0,2.0,,1.0,4.0,0.25,0.0,1.0,0.0,29,10
Wes Nale,0.0,1.25,0.0,0.0,2.0,9.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,29,10
Jon Misch,0.25,1.25,0.0,1.0,0.0,9.0,1.0,2.0,,1.0,4.0,0.25,0.0,1.0,0.0,29,10
Keith Nale,0.0,1.25,1.0,0.0,0.0,9.0,1.0,2.0,,0.0,4.0,0.0,0.0,1.0,0.0,29,10
Missy Payne,0.0,1.25,0.0,0.0,,9.0,1.0,2.0,,0.0,4.0,0.0,0.0,1.0,0.0,29,10
Natalie Anderson,0.0,1.25,0.0,0.0,,9.0,1.0,2.0,,0.0,4.0,0.0,0.0,1.0,0.0,29,10
Reed Kelly,1.25,1.25,0.0,0.0,,9.0,1.0,2.0,,1.0,4.0,0.25,1.0,1.0,1.0,29,10
Alec Christy,0.2,1.2,0.0,0.0,,10.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,29,9
Baylor Wilson,1.2,1.2,0.0,1.0,,10.0,1.0,3.0,,1.0,5.0,0.2,1.0,1.0,1.0,29,9
Jaclyn Schultz,0.0,1.2,0.0,1.0,,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,29,9
Wes Nale,0.0,1.2,0.0,0.0,,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,29,9
Jeremy Collins,0.2,1.2,0.0,0.0,5.0,10.0,1.0,3.0,2.0,1.0,5.0,0.2,0.0,1.0,0.0,29,9
Jon Misch,0.0,1.2,0.0,1.0,,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,29,9
Keith Nale,0.0,1.2,0.0,0.0,2.0,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,29,9
Missy Payne,0.0,1.2,0.0,1.0,,10.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,29,9
Natalie Anderson,0.2,1.2,0.0,0.0,,10.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,29,9
Reed Kelly,0.2,1.2,0.0,1.0,3.0,10.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,29,9
Alec Christy,0.0,1.2,0.0,0.0,,11.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,29,8
Baylor Wilson,0.0,1.2,0.0,1.0,5.0,11.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,29,8
Jaclyn Schultz,0.0,1.2,0.0,1.0,,11.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,29,8
Josh Canfield,0.0,1.2,0.0,0.0,6.0,11.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,29,8
Wes Nale,0.2,1.2,0.0,0.0,,11.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,29,8
Jeremy Collins,1.2,1.2,0.0,1.0,,11.0,1.0,3.0,,1.0,5.0,0.2,1.0,1.0,1.0,29,8
Jon Misch,0.0,1.2,0.0,1.0,,11.0,1.0,3.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,29,8
Keith Nale,0.2,1.2,0.0,0.0,,11.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,29,8
Missy Payne,0.0,1.2,1.0,1.0,,11.0,1.0,3.0,,,5.0,0.0,0.0,1.0,0.0,29,8
Natalie Anderson,0.2,1.2,0.0,1.0,,11.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,29,8
Reed Kelly,0.2,1.2,0.0,0.0,,11.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,29,8
Alec Christy,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Baylor Wilson,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Jaclyn Schultz,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Josh Canfield,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Wes Nale,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Jeremy Collins,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Jon Misch,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Julie McGee,0.0,1.0,0.0,,12.0,12.0,1.0,3.0,,,,,,1.0,0.0,29,7
Keith Nale,1.0,1.0,0.0,,,,,3.0,,,,,1.0,1.0,1.0,29,7
Missy Payne,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Natalie Anderson,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Reed Kelly,0.0,1.0,0.0,,,,,3.0,,,,,,1.0,0.0,29,7
Alec Christy,0.1666666667,0.1666666667,0.0,,,,,2.0,,,,,1.0,6.0,0.1666666667,29,6
Baylor Wilson,0.0,0.6666666667,0.0,0.0,,6.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,29,6
Dale Wentworth,0.0,0.1666666667,0.0,0.0,3.0,6.0,1.0,2.0,,,,,0.0,6.0,0.0,29,6
Jaclyn Schultz,0.0,0.1666666667,0.0,1.0,,6.0,1.0,2.0,,,,,0.0,6.0,0.0,29,6
Josh Canfield,0.1666666667,0.1666666667,0.0,,,,,2.0,,,,,1.0,6.0,0.1666666667,29,6
Wes Nale,0.1666666667,0.1666666667,0.0,,,,,2.0,,,,,1.0,6.0,0.1666666667,29,6
Jeremy Collins,0.1666666667,0.1666666667,0.0,,,,,2.0,,,,,1.0,6.0,0.1666666667,29,6
Jon Misch,0.0,0.1666666667,0.0,1.0,,6.0,1.0,2.0,,,,,0.0,6.0,0.0,29,6
Julie McGee,0.0,0.1666666667,1.0,,,,,2.0,,,,,,6.0,0.0,29,6
Keith Nale,0.0,0.1666666667,0.0,1.0,2.0,6.0,1.0,2.0,,,,,0.0,6.0,0.0,29,6
Missy Payne,0.0,0.1666666667,0.0,0.0,1.0,6.0,1.0,2.0,,,,,0.0,6.0,0.0,29,6
Natalie Anderson,0.1666666667,0.1666666667,0.0,,,,,2.0,1.0,,,,1.0,6.0,0.1666666667,29,6
Reed Kelly,0.6666666667,0.6666666667,0.0,,,,,2.0,,1.0,2.0,0.5,1.0,6.0,0.1666666667,29,6
Alec Christy,0.1428571429,0.1428571429,0.0,,,,,3.0,,,,,1.0,7.0,0.1428571429,29,5
Baylor Wilson,0.0,0.1428571429,0.0,1.0,2.0,7.0,1.0,3.0,,,,,0.0,7.0,0.0,29,5
Dale Wentworth,0.0,0.1428571429,0.0,0.0,2.0,7.0,1.0,3.0,,,,,0.0,7.0,0.0,29,5
Jaclyn Schultz,0.0,0.1428571429,0.0,1.0,,7.0,1.0,3.0,,,,,0.0,7.0,0.0,29,5
Josh Canfield,0.1428571429,0.1428571429,0.0,,,,,3.0,,,,,1.0,7.0,0.1428571429,29,5
Wes Nale,0.1428571429,0.1428571429,0.0,,,,,3.0,,,,,1.0,7.0,0.1428571429,29,5
Jeremy Collins,0.1428571429,0.1428571429,0.0,,,,,3.0,,,,,1.0,7.0,0.1428571429,29,5
Jon Misch,0.0,0.1428571429,0.0,0.0,,7.0,1.0,3.0,,,,,0.0,7.0,0.0,29,5
Julie McGee,0.1428571429,0.1428571429,0.0,,,,,3.0,,,,,1.0,7.0,0.1428571429,29,5
Keith Nale,0.0,0.1428571429,0.0,0.0,,7.0,1.0,3.0,,,,,0.0,7.0,0.0,29,5
