episode,voted_off_next,total_days,exile_days,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,challenge_wins,challenge_appearances,sit_outs,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,cumsum_total_days,cumsum_exile_days,cumsum_votes_for_bootee,cumsum_votes_against_player,cumsum_total_votes,cumsum_tribal_council_appearances,cumsum_challenge_wins,cumsum_challenge_appearances,cumsum_sit_outs,cumsum_reward_chl_win,cumsum_reward_chl_teammates,cumsum_reward_chl_win_perc,cumsum_immun_chl_win,cumsum_immun_chl_teammates,cumsum_immun_chl_win_perc
9,1,8.0,0.0,2.0,4.0,20.0,3.0,0.0,0.47777777779999997,0.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,5.0,4.0,44.0,6.0,0.0,0.8666666667,0.0,0.0,0.0,0.0,0.0,44.0,0.0
77,0,29.0,0.0,4.0,0.0,69.0,7.0,0.53730158733,10.330158730499999,2.0,0.0,30.0,0.0,3.5,37.0,0.53730158733,173.0,0.0,16.0,0.0,286.0,29.0,4.8555555557000005,41.422222223999995,11.0,0.0,158.0,0.0,32.0,306.0,4.8555555557000005
77,1,29.0,0.0,0.0,8.0,63.0,5.0,5.4623015877,9.830158730499999,0.0,4.0,29.0,0.8166666667,8.0,37.0,4.6456349207,173.0,0.0,0.0,10.0,238.0,19.0,28.0222222244,36.922222223999995,0.0,20.0,149.0,4.2333333335,54.5,306.0,23.7888888894
27,1,16.0,0.0,1.0,6.0,20.0,2.0,0.6456349207000001,2.2634920635,1.0,1.0,11.0,0.1428571429,3.0,32.0,0.5027777778,56.0,0.0,2.0,6.0,27.0,3.0,2.5607142859,5.3714285715,3.0,2.0,26.0,0.2857142858,14.5,131.0,2.2750000001
77,0,29.0,0.0,2.0,0.0,63.0,6.0,2.0623015874,9.830158730499999,0.0,2.0,29.0,0.41666666669999997,5.0,37.0,1.6456349207,173.0,0.0,8.0,0.0,238.0,21.0,9.6222222229,36.922222223999995,0.0,13.0,149.0,2.8333333334999997,37.5,306.0,6.788888889400001
77,0,29.0,0.0,5.0,2.0,72.0,7.0,2.8261904763,9.830158730499999,2.0,3.0,29.0,1.4166666666999999,3.5,37.0,1.4095238096,173.0,0.0,18.0,8.0,337.0,32.0,8.400000000799999,36.922222223999995,11.0,14.0,149.0,3.8333333334999997,22.5,306.0,4.5666666673
44,1,21.0,0.0,1.0,8.0,58.0,6.0,0.71785714293,4.6301587305,1.0,2.0,22.0,0.30952380960000003,2.0,34.0,0.40833333333,95.0,0.0,8.0,16.0,204.0,23.0,3.31309523831,13.4317460325,5.0,6.0,65.0,0.9047619050000001,12.0,198.0,2.40833333331
77,0,29.0,0.0,4.0,2.0,69.0,7.0,0.7039682540300001,9.830158730499999,1.0,1.0,29.0,0.1666666667,3.5,37.0,0.53730158733,173.0,0.0,18.0,6.0,286.0,29.0,5.6888888892,36.922222223999995,3.0,5.0,149.0,0.8333333334999999,32.0,306.0,4.8555555557000005
22,1,12.0,0.0,0.0,3.0,6.0,1.0,0.19444444443,0.9777777778,2.0,0.0,4.0,0.0,1.5,24.0,0.19444444443,39.0,0.0,0.0,6.0,12.0,2.0,0.88888888882,2.8222222222999997,5.0,0.0,8.0,0.0,7.0,92.0,0.88888888882
5,1,6.0,0.0,1.0,4.0,15.0,2.0,0.0,0.2777777778,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,2.0,4.0,24.0,3.0,0.0,0.3888888889,0.0,0.0,0.0,0.0,0.0,24.0,0.0
2,0,3.0,0.0,0.0,5.0,9.0,1.0,0.0,0.1111111111,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,5.0,9.0,1.0,0.0,0.1111111111,0.0,0.0,0.0,0.0,0.0,9.0,0.0
77,0,29.0,0.0,5.0,8.0,85.0,9.0,1.82619047623,9.830158730499999,1.0,3.0,29.0,0.5428571429,2.5,37.0,1.2833333333299999,173.0,0.0,25.0,73.0,434.0,47.0,7.0333333336,36.922222223999995,3.0,14.0,149.0,2.4000000003,16.0,306.0,4.6333333332999995
65,1,26.0,0.0,4.0,4.0,61.0,7.0,1.7373015873300002,7.8301587305,2.0,2.0,28.0,1.2,3.5,36.0,0.53730158733,144.0,0.0,17.0,4.0,217.0,23.0,5.91825396837,27.0920634935,9.0,4.0,120.0,1.6,28.5,269.0,4.31825396837
77,0,29.0,0.0,4.0,3.0,74.0,8.0,1.028968254,9.830158730499999,1.0,2.5,29.0,0.525,3.0,37.0,0.503968254,173.0,0.0,26.0,13.0,343.0,40.0,6.6222222224000005,36.922222223999995,3.0,11.0,149.0,2.4000000000000004,26.0,306.0,4.2222222224
14,1,10.0,0.0,0.0,0.0,9.0,1.0,0.6416666666999999,1.4777777778,1.0,0.25,5.0,0.25,2.0,24.0,0.3916666667,27.0,0.0,0.0,0.0,36.0,4.0,1.3250000000999997,2.8444444445,1.0,0.5,6.0,0.5,4.5,68.0,0.8250000001
6,0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1,13.0,0.0,2.0,5.0,27.0,4.0,0.5178571429000001,1.2634920635,0.0,1.5,11.0,0.2678571429,1.0,31.0,0.25,40.0,0.0,8.0,7.0,91.0,13.0,0.8928571429000001,3.107936508,0.0,2.0,15.0,0.3928571429,2.0,99.0,0.5
10,1,11.0,0.0,2.0,8.0,15.0,3.0,0.125,1.1166666667,0.0,0.0,10.0,0.0,0.5,13.0,0.125,28.0,0.0,7.0,21.0,43.0,8.0,0.25,2.2666666668,0.0,0.0,28.0,0.0,1.0,27.0,0.25
15,1,14.0,0.0,0.0,5.0,6.0,1.0,0.40833333333,1.2833333334,2.0,0.5,10.0,0.08333333333,1.5,19.0,0.325,42.0,0.0,0.0,5.0,6.0,1.0,1.46666666665,3.5500000002,5.0,2.5,38.0,0.41666666664999996,5.0,46.0,1.05
78,0,32.0,0.0,7.0,6.0,59.0,8.0,0.9333333334,9.3999999997,1.0,3.0,31.0,0.5833333333999999,1.5,31.0,0.35,211.0,0.0,30.0,36.0,281.0,40.0,8.7666666673,40.7000000001,10.0,28.0,201.0,5.4166666672999995,14.5,242.0,3.3499999999999996
10,1,9.0,0.0,0.0,6.0,6.0,1.0,0.65833333333,0.8666666667,0.0,1.0,10.0,0.20833333332999998,2.0,9.0,0.45,26.0,0.0,0.0,6.0,6.0,1.0,1.55833333332,2.0166666668,0.0,2.5,28.0,0.45833333332,5.0,23.0,1.1
78,0,32.0,0.0,7.0,3.0,56.0,8.0,1.9583333334,9.3999999997,0.0,1.0,31.0,0.5,3.5,31.0,1.4583333334,211.0,0.0,35.0,12.0,294.0,47.0,5.7500000005,40.7000000001,0.0,2.0,201.0,1.0,21.0,242.0,4.7500000005
1,0,3.0,0.0,0.0,3.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,6.0,0.0,0.0,0.0,0.0
45,1,24.0,0.0,2.0,5.0,25.0,3.0,1.2000000001,5.0666666667,1.0,3.0,25.0,0.6166666667,3.0,28.0,0.5833333333999999,123.0,0.0,9.0,6.0,71.0,10.0,6.4000000006,16.666666667,8.0,17.0,116.0,3.4000000003,15.0,152.0,3.0000000002999996
3,1,6.0,0.0,1.0,3.0,11.0,2.0,0.0,0.36666666670000003,0.0,0.0,6.0,0.0,0.0,5.0,0.0,9.0,0.0,2.0,3.0,17.0,3.0,0.0,0.5333333334,0.0,0.0,12.0,0.0,0.0,5.0,0.0
78,1,32.0,0.0,6.0,1.0,59.0,8.0,0.6833333334,9.3999999997,3.0,3.0,31.0,0.5833333333999999,0.5,31.0,0.1,211.0,0.0,29.0,1.0,281.0,40.0,6.5166666673,40.7000000001,23.0,28.0,201.0,5.4166666672999995,5.5,242.0,1.1
66,1,29.0,0.0,3.0,7.0,40.0,5.0,2.57500000003,8.0666666667,2.0,4.0,28.0,1.20000000003,2.5,24.0,1.375,179.0,0.0,13.0,17.0,126.0,16.0,10.716666666830001,31.300000000399997,18.0,19.5,170.0,4.46666666683,16.0,169.0,6.25
78,1,32.0,0.0,2.0,5.0,56.0,8.0,2.0416666667,9.3999999997,1.0,2.0,31.0,0.5833333332999999,3.5,31.0,1.4583333334,211.0,0.0,20.0,9.0,294.0,47.0,8.083333333799999,40.7000000001,2.0,5.0,201.0,1.3333333333,23.0,242.0,6.7500000005
6,1,8.0,0.0,0.0,2.0,6.0,1.0,0.2666666667,0.6166666667,0.0,1.0,6.0,0.1666666667,0.5,9.0,0.1,17.0,0.0,0.0,2.0,6.0,1.0,0.7000000001,1.1500000001,0.0,3.0,18.0,0.5000000001,1.0,14.0,0.2
78,0,32.0,0.0,4.0,2.0,41.0,5.0,3.20000000003,9.3999999997,1.0,3.5,31.0,1.5416666666299998,4.5,31.0,1.6583333333999999,211.0,0.0,12.0,2.0,131.0,15.0,12.78333333376,40.7000000001,10.0,15.0,201.0,4.95833333326,32.5,242.0,7.825000000499999
28,1,19.0,0.0,0.0,11.0,17.0,2.0,0.8500000001,2.6166666667,1.0,1.0,16.0,0.1666666667,3.5,26.0,0.6833333334,77.0,0.0,0.0,11.0,41.0,6.0,3.6000000003999997,7.7833333336,4.0,7.0,70.0,1.1666666668999999,12.0,97.0,2.4333333335000003
36,1,22.0,0.0,0.0,6.0,10.0,1.0,2.31666666673,3.8166666666999998,0.0,2.0,21.0,0.40833333333,5.5,27.0,1.9083333333999999,99.0,0.0,0.0,6.0,10.0,1.0,8.18333333354,11.6000000003,0.0,7.5,91.0,1.49166666664,24.5,124.0,6.6916666669
21,1,16.0,0.0,1.0,7.0,18.0,3.0,0.9333333334,1.6166666667,0.0,3.0,16.0,0.5833333333999999,1.5,25.0,0.35,58.0,0.0,2.0,14.0,42.0,7.0,3.1666666669,5.1666666669,0.0,10.0,54.0,1.9166666668999999,5.5,71.0,1.25
55,1,27.0,0.0,4.0,7.0,54.0,8.0,0.7416666667,6.5666666667,0.0,3.0,26.0,0.6166666667,0.5,29.0,0.125,150.0,0.0,28.0,15.0,255.0,43.0,2.9333333335000003,23.2333333337,0.0,10.0,142.0,1.9333333335,4.0,181.0,1.0
78,0,32.0,0.0,4.0,4.0,53.0,8.0,3.10833333333,9.3999999997,1.0,5.5,31.0,1.6583333333299999,3.0,31.0,1.45,211.0,0.0,20.0,10.0,221.0,31.0,16.82500000016,40.7000000001,9.0,29.0,201.0,7.12500000016,26.0,242.0,9.7
78,0,33.0,0.0,5.0,5.0,70.0,7.0,1.7611111111,8.2222222222,2.0,1.0,31.0,0.2,4.5,54.0,1.5611111111,225.0,0.0,20.0,24.0,320.0,33.0,6.211111111,30.0666666671,16.0,3.0,170.0,0.6000000000000001,33.0,488.0,5.611111111
78,0,33.0,0.0,3.0,2.0,88.0,9.0,1.3861111111,8.2222222222,2.0,4.0,31.0,0.825,3.0,54.0,0.5611111111,225.0,0.0,23.0,12.0,493.0,52.0,7.6305555555,30.0666666671,13.0,18.0,170.0,3.0583333334,26.0,488.0,4.5722222221
15,1,15.0,0.0,2.0,11.0,32.0,4.0,0.2361111111,0.7722222222,0.0,1.0,8.0,0.125,1.0,41.0,0.1111111111,48.0,0.0,5.0,30.0,98.0,11.0,0.6944444444,1.9777777777,0.0,2.0,16.0,0.25,4.0,134.0,0.4444444444
55,1,28.0,0.0,4.0,7.0,68.0,7.0,1.1527777778,4.8888888892,0.0,4.0,27.0,0.7916666667,2.0,52.0,0.3611111111,162.0,0.0,21.0,7.0,332.0,37.0,5.5833333333,15.6222222227,0.0,18.0,109.0,3.4583333333999997,13.5,381.0,2.1249999999
78,0,33.0,0.0,8.0,1.0,87.0,9.0,2.1527777778,8.2222222222,1.0,4.0,31.0,0.7916666667,3.0,54.0,1.3611111111,225.0,0.0,52.0,12.0,497.0,54.0,10.888888888899999,30.0666666671,2.0,26.0,170.0,5.041666666799999,20.5,488.0,5.8472222221
21,1,18.0,0.0,1.0,6.0,15.0,2.0,0.4361111111,1.0222222222,0.0,0.0,12.0,0.0,3.5,45.0,0.4361111111,66.0,0.0,5.0,18.0,55.0,6.0,1.6194444444,2.9999999999,0.0,0.0,28.0,0.0,14.0,179.0,1.6194444444
78,0,33.0,0.0,4.0,5.0,71.0,7.0,1.1111111111,8.2222222222,3.0,1.5,31.0,0.325,5.0,54.0,0.7861111111000001,225.0,0.0,20.0,10.0,321.0,32.0,8.136111111,30.0666666671,24.0,6.0,170.0,1.35,46.0,488.0,6.786111111
78,0,33.0,0.0,3.0,4.0,71.0,7.0,3.0361111111000003,8.2222222222,1.0,2.0,31.0,1.25,6.0,54.0,1.7861111111,225.0,0.0,21.0,16.0,321.0,32.0,11.411111111,30.0666666671,3.0,7.5,170.0,2.625,48.0,488.0,8.786111111
66,1,30.0,0.0,4.0,4.0,78.0,8.0,0.5861111111,6.2222222222,1.0,1.0,30.0,0.125,2.5,53.0,0.4611111111,192.0,0.0,21.0,8.0,405.0,44.0,4.061111111000001,21.8444444449,6.0,8.0,139.0,1.0,18.5,434.0,3.061111111
78,0,33.0,0.0,7.0,2.0,87.0,9.0,1.7527777781000002,8.2222222222,0.0,2.0,31.0,0.29166666669999997,3.5,54.0,1.4611111111000001,225.0,0.0,42.0,14.0,492.0,53.0,9.313888890100001,30.0666666671,0.0,13.0,170.0,1.7916666667999999,25.0,488.0,7.522222222100001
10,1,12.0,0.0,1.0,2.0,27.0,3.0,0.2361111111,0.5722222222,0.0,1.0,8.0,0.125,1.0,36.0,0.1111111111,33.0,0.0,2.0,2.0,66.0,7.0,0.45833333330000003,1.2055555555000002,0.0,1.0,8.0,0.125,3.0,93.0,0.33333333330000003
3,1,7.0,0.0,0.0,7.0,10.0,1.0,0.1,0.21111111110000003,0.0,0.0,0.0,0.0,1.0,19.0,0.1,11.0,0.0,0.0,7.0,10.0,1.0,0.2,0.3111111111,0.0,0.0,0.0,0.0,2.0,29.0,0.2
28,1,20.0,0.0,1.0,4.0,16.0,2.0,1.0361111111,1.5222222222,0.0,1.0,16.0,0.25,5.0,49.0,0.7861111111000001,86.0,0.0,6.0,4.0,66.0,7.0,3.2305555555000005,4.5222222221,0.0,1.5,44.0,0.375,21.0,228.0,2.8555555555000005
36,1,23.0,0.0,2.0,10.0,28.0,3.0,1.0861111111000001,2.5222222222,1.0,2.0,16.0,0.5,4.0,50.0,0.5861111111,109.0,0.0,11.0,13.0,103.0,12.0,3.9666666666,7.0444444443,5.0,5.0,60.0,1.25,21.5,278.0,2.7166666666
6,1,10.0,0.0,1.0,6.0,19.0,2.0,0.1111111111,0.3222222222,0.0,0.0,0.0,0.0,1.0,28.0,0.1111111111,21.0,0.0,3.0,6.0,39.0,4.0,0.2222222222,0.6333333333000001,0.0,0.0,0.0,0.0,2.0,57.0,0.2222222222
1,0,4.0,0.0,0.0,5.0,10.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,5.0,10.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10.0,0.0
78,1,33.0,0.0,4.0,1.0,88.0,9.0,1.2611111111,8.2222222222,2.0,4.5,31.0,0.95,2.0,54.0,0.3111111111,225.0,0.0,25.0,12.0,493.0,52.0,6.7555555555,30.0666666671,13.0,21.5,170.0,3.9333333334,19.0,488.0,2.8222222221
45,1,25.0,0.0,1.0,7.0,40.0,4.0,0.8527777778,3.6888888892000002,0.0,1.0,22.0,0.1666666667,4.5,51.0,0.6861111111,134.0,0.0,8.0,7.0,138.0,15.0,3.8444444444,10.7333333335,0.0,1.0,82.0,0.1666666667,27.5,329.0,3.6777777777000003
78,1,33.0,0.0,4.0,0.0,71.0,7.0,1.5861111111000001,8.2222222222,4.0,1.0,31.0,0.25,4.0,54.0,1.3361111111000001,225.0,0.0,21.0,0.0,321.0,32.0,10.061111111,30.0666666671,25.0,6.5,170.0,1.625,36.0,488.0,8.436111111
78,1,33.0,0.0,4.0,10.0,70.0,7.0,1.6194444444,8.2222222222,1.0,4.0,31.0,1.0333333332999999,4.0,54.0,0.5861111111,225.0,0.0,20.0,15.0,325.0,34.0,9.577777777600001,30.0666666671,4.0,18.0,170.0,4.5166666666,37.5,488.0,5.061111111000001
78,1,32.0,0.0,5.0,8.0,69.0,7.0,3.83730158733,7.3063492064,0.0,6.0,31.0,1.2428571429000002,6.0,54.0,2.59444444443,208.0,0.0,19.0,18.0,264.0,28.0,17.3126984129,28.803174604600002,0.0,24.0,134.0,4.4571428575,48.0,470.0,12.8555555554
78,0,32.0,0.0,6.0,3.0,91.0,9.0,1.2857142858000001,7.3063492064,0.0,3.5,31.0,0.8333333333,3.0,54.0,0.4523809525,208.0,0.0,34.0,26.0,537.0,55.0,5.657142858,28.803174604600002,0.0,10.0,134.0,2.1333333333,23.0,470.0,3.5238095247
78,0,32.0,0.0,4.0,0.0,73.0,7.0,2.5551587299,7.8063492064,0.0,3.25,33.0,0.8583333333000001,6.0,54.0,1.6968253969,208.0,0.0,28.0,0.0,338.0,34.0,9.337698412800002,33.3031746046,0.0,8.25,152.0,2.4583333333,45.0,470.0,6.8793650798
6,1,9.0,0.0,2.0,5.0,25.0,3.0,0.0,0.3777777778,0.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,0.0,5.0,5.0,54.0,6.0,0.0,0.6888888889,0.0,0.0,0.0,0.0,0.0,54.0,0.0
1,0,3.0,0.0,0.0,9.0,10.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,9.0,10.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10.0,0.0
78,0,32.0,0.0,3.0,0.0,56.0,5.0,0.8690476191300001,7.3063492064,2.0,1.0,31.0,0.2,4.5,54.0,0.6690476191300001,208.0,0.0,6.0,0.0,179.0,15.0,7.290476191000001,28.803174604600002,19.0,8.0,134.0,1.6,39.0,470.0,5.690476191000001
55,1,26.0,3.0,6.0,6.0,60.0,7.0,0.9206349207000001,4.6301587305,0.0,3.0,23.0,0.5095238096,3.0,45.0,0.41111111110000004,147.0,15.0,26.0,6.0,225.0,27.0,4.3047619049,14.8095238103,0.0,7.0,75.0,1.1047619050000002,25.0,328.0,3.1999999999
36,1,21.0,0.0,4.0,8.0,49.0,5.0,0.48571428580000003,2.4063492064,0.0,0.0,12.0,0.0,3.0,50.0,0.48571428580000003,97.0,0.0,26.0,13.0,247.0,27.0,1.5142857145000002,7.177777778,0.0,0.0,34.0,0.0,9.0,260.0,1.5142857145000002
15,1,13.0,0.0,0.0,3.0,16.0,2.0,0.7277777778,1.4777777778,0.0,1.0,7.0,0.35,3.0,35.0,0.3777777778,42.0,0.0,0.0,3.0,27.0,3.0,2.0444444445,3.2444444445,0.0,1.5,9.0,0.6,12.0,119.0,1.4444444445
28,1,18.0,0.0,3.0,6.0,48.0,6.0,0.4095238096,1.4063492064,0.0,1.5,12.0,0.24285714290000002,1.0,49.0,0.1666666667,76.0,0.0,16.0,6.0,203.0,23.0,1.2761904764,4.7714285716000004,0.0,2.5,22.0,0.4428571429,5.0,210.0,0.8333333334999999
10,1,11.0,0.0,2.0,5.0,30.0,3.0,0.41666666669999997,1.0777777778,0.0,0.5,2.0,0.25,1.0,30.0,0.1666666667,29.0,0.0,7.0,5.0,78.0,8.0,0.5833333333999999,1.7666666667,0.0,0.5,2.0,0.25,2.0,84.0,0.3333333334
78,1,32.0,0.0,6.0,7.0,91.0,9.0,0.5523809525000001,7.3063492064,1.0,0.5,31.0,0.1,3.0,54.0,0.4523809525,208.0,0.0,37.0,48.0,537.0,55.0,4.323809524700001,28.803174604600002,3.0,4.0,134.0,0.8,23.0,470.0,3.5238095247
45,1,24.0,0.0,3.0,7.0,39.0,4.0,1.10396825403,4.0730158734,0.0,3.0,20.0,0.5095238096,4.0,51.0,0.59444444443,121.0,0.0,9.0,7.0,85.0,10.0,5.667460317510001,13.7507936514,0.0,9.0,64.0,1.5952380954,29.0,311.0,4.07222222211
21,1,16.0,0.0,2.0,5.0,42.0,5.0,0.2666666667,1.1206349207000001,1.0,0.5,5.0,0.1,1.0,42.0,0.1666666667,58.0,0.0,8.0,5.0,155.0,17.0,0.8666666668,3.3650793652,3.0,1.0,10.0,0.2,4.0,161.0,0.6666666668
78,0,32.0,0.0,6.0,0.0,69.0,7.0,1.13730158733,7.3063492064,0.0,3.0,31.0,0.5428571429,4.0,54.0,0.59444444443,208.0,0.0,23.0,0.0,264.0,28.0,8.7126984128,28.803174604600002,0.0,16.0,134.0,2.8571428574,41.0,470.0,5.8555555554000005
78,1,32.0,0.0,4.0,9.0,73.0,7.0,0.8968253969000001,7.3063492064,0.0,1.0,31.0,0.2,5.0,54.0,0.6968253969,208.0,0.0,28.0,14.0,338.0,34.0,6.479365079800001,28.803174604600002,0.0,3.0,134.0,0.6000000000000001,44.0,470.0,5.8793650798
78,0,32.0,0.0,7.0,5.0,86.0,9.0,1.845634921,7.8063492064,0.0,2.25,33.0,0.43452380960000003,4.0,54.0,1.4111111111,208.0,0.0,42.0,20.0,423.0,47.0,10.6710317475,33.3031746046,0.0,12.25,152.0,2.6488095242000003,35.0,470.0,8.0222222221
3,1,6.0,0.0,1.0,7.0,19.0,2.0,0.0,0.21111111110000003,0.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,2.0,7.0,29.0,3.0,0.0,0.3111111111,0.0,0.0,0.0,0.0,0.0,29.0,0.0
78,0,32.0,0.0,4.0,0.0,75.0,7.0,1.63571428583,7.8063492064,2.0,1.0,33.0,0.1666666667,4.0,54.0,1.46904761913,208.0,0.0,32.0,0.0,398.0,38.0,7.1571428578,33.3031746046,17.0,4.0,152.0,0.6666666668,25.0,470.0,6.490476191
66,1,29.0,0.0,3.0,11.0,60.0,6.0,1.30396825403,5.9730158734,0.0,4.0,28.0,0.7095238096,4.0,53.0,0.59444444443,176.0,0.0,13.0,25.0,195.0,21.0,8.07539682557,21.496825398200002,0.0,16.0,103.0,2.8142857146,37.0,416.0,5.26111111097
10,1,11.0,0.0,1.0,2.0,10.0,2.0,0.38333333333,1.1333333333,0.0,0.5,11.0,0.08333333333,1.5,21.0,0.30000000000000004,28.0,0.0,4.0,2.0,28.0,5.0,1.03333333332,2.7333333332,0.0,2.0,29.0,0.33333333332,3.5,54.0,0.7000000000000001
21,1,16.0,0.0,2.0,3.0,20.0,4.0,0.43333333333,2.1333333333,0.0,1.0,19.0,0.25,1.0,29.0,0.18333333333000001,58.0,0.0,9.0,3.0,64.0,12.0,1.04999999998,6.4999999998,0.0,1.0,63.0,0.25,4.5,108.0,0.79999999998
78,1,33.0,0.0,5.0,3.0,66.0,8.0,3.13333333333,10.7833333333,0.0,2.5,35.0,0.5833333333299999,4.5,35.0,2.55,212.0,0.0,27.0,16.0,320.0,42.0,12.47499999996,46.5999999996,0.0,16.0,234.0,3.49999999996,27.0,303.0,8.975000000000001
78,0,33.0,0.0,6.0,2.0,62.0,7.0,1.78333333333,10.7833333333,1.0,3.5,35.0,0.78333333333,4.5,35.0,1.0,212.0,0.0,30.0,9.0,284.0,33.0,13.824999999960001,46.5999999996,3.0,24.5,234.0,5.17499999996,39.5,303.0,8.65
78,0,33.0,0.0,4.0,7.0,71.0,9.0,2.9333333333300002,10.7833333333,1.0,4.5,35.0,1.73333333333,3.0,35.0,1.4,212.0,0.0,33.0,46.0,352.0,48.0,10.74999999996,46.5999999996,8.0,23.0,234.0,5.549999999960001,22.0,303.0,6.0
45,1,24.0,0.0,0.0,7.0,32.0,3.0,2.9833333333,5.5333333333,0.0,5.0,29.0,1.0166666667,6.5,32.0,2.1666666667000003,122.0,0.0,0.0,7.0,66.0,6.0,13.4749999997,19.4999999997,0.0,22.5,135.0,4.4250000003,37.5,201.0,9.250000000300002
36,1,21.0,0.0,1.0,4.0,26.0,3.0,2.1333333333,4.3333333333,0.0,2.0,24.0,0.41666666669999997,4.5,31.0,1.7166666667000001,98.0,0.0,5.0,4.0,54.0,8.0,8.5416666664,13.9666666664,0.0,12.0,106.0,2.3333333335999997,23.5,169.0,6.208333333600001
78,0,33.0,0.0,7.0,0.0,71.0,8.0,1.0333333333299999,10.7833333333,1.0,3.0,35.0,0.7,1.5,35.0,0.33333333333,212.0,0.0,41.0,0.0,364.0,42.0,6.37499999996,46.5999999996,3.0,15.0,234.0,3.5,13.5,303.0,2.87499999996
55,1,27.0,0.0,5.0,6.0,56.0,7.0,0.93333333333,7.5333333333,0.0,3.5,30.0,0.7333333333300001,2.0,33.0,0.4,149.0,0.0,28.0,10.0,217.0,31.0,5.8833333333,27.033333333,0.0,15.0,165.0,3.0833333333,16.0,234.0,3.2
28,1,19.0,0.0,0.0,7.0,12.0,1.0,1.7833333332999999,3.1333333333,0.0,3.0,19.0,0.6166666667,5.5,30.0,1.1666666667,77.0,0.0,0.0,7.0,12.0,1.0,7.5083333330999995,9.6333333331,0.0,13.5,82.0,2.5916666669,24.5,138.0,4.9166666669
66,1,30.0,0.0,3.0,9.0,53.0,6.0,1.1833333333,8.7833333333,2.0,4.0,34.0,0.8666666667,2.5,34.0,0.5166666666999999,179.0,0.0,13.0,22.0,188.0,23.0,8.1916666663,35.8166666663,14.0,22.0,199.0,4.4333333337,22.0,268.0,4.358333333699999
1,0,3.0,0.0,0.0,5.0,6.0,1.0,0.08333333333,0.3333333333,0.0,0.5,6.0,0.08333333333,0.0,6.0,0.0,3.0,0.0,0.0,5.0,6.0,1.0,0.08333333333,0.3333333333,0.0,0.5,6.0,0.08333333333,0.0,6.0,0.0
78,1,33.0,0.0,6.0,3.0,67.0,7.0,2.85833333333,10.7833333333,4.0,2.5,35.0,1.325,3.5,35.0,1.5333333333299999,212.0,0.0,36.0,16.0,328.0,37.0,14.474999999960001,46.5999999996,29.0,15.5,234.0,5.675,27.0,303.0,8.799999999959999
78,0,33.0,0.0,2.0,3.0,56.0,6.0,1.3083333333,10.7833333333,3.0,3.5,35.0,0.6916666667,4.0,35.0,0.8166666667,212.0,0.0,7.0,9.0,212.0,21.0,12.5499999996,46.5999999996,25.0,29.0,234.0,5.6000000004,39.0,303.0,7.7500000004
6,1,8.0,0.0,1.0,5.0,11.0,2.0,0.08333333333,0.7333333333000001,0.0,0.0,6.0,0.0,0.5,16.0,0.08333333333,17.0,0.0,2.0,6.0,17.0,3.0,0.24999999999,1.5999999999,0.0,0.0,18.0,0.0,1.5,33.0,0.24999999999
15,1,14.0,0.0,0.0,3.0,5.0,1.0,0.7333333333000001,1.6333333333,0.0,1.0,15.0,0.1666666667,3.0,25.0,0.5666666667,42.0,0.0,0.0,3.0,5.0,1.0,2.9666666665,4.3666666665000005,0.0,5.0,44.0,0.8333333334999999,11.5,79.0,2.1333333335
78,0,33.0,0.0,7.0,0.0,76.0,10.0,0.63333333333,10.7833333333,1.0,2.0,35.0,0.45,1.0,35.0,0.18333333333000001,212.0,0.0,51.0,0.0,396.0,57.0,4.64999999996,46.5999999996,8.0,12.0,234.0,2.75,10.5,303.0,1.8999999999600001
3,1,6.0,0.0,0.0,5.0,6.0,1.0,0.08333333333,0.5333333333,0.0,0.0,6.0,0.0,0.5,11.0,0.08333333333,9.0,0.0,0.0,5.0,6.0,1.0,0.16666666666,0.8666666666,0.0,0.0,12.0,0.0,1.0,17.0,0.16666666666
78,0,32.0,1.0,2.0,3.0,61.0,6.0,1.8916666670000002,7.8888888892,1.0,3.0,32.0,0.41666666669999997,4.5,58.0,1.475,215.0,3.0,9.0,30.0,276.0,29.0,10.866666668,29.4500000011,11.0,21.0,200.0,2.7916666668,36.0,519.0,8.075
